arrival_date,room_class,price_per_night,lead_time,is_holiday,is_weekend
2023-08-ssss9,2,288.34,50,0,ssss
2023-08-ssss9,2,296.34,62,0,ssss
2023-08-ssss9,2,298.34,65,0,ssss
2023-08-ssss9,2,306.34,77,0,ssss
2023-08-ssss9,2,337.0ssss,ssss23,0,ssss
2023-08-ssss9,2,343.67,ssss33,0,ssss
2023-08-ssss9,2,36ssss.0ssss,ssss59,0,ssss
2023-08-ssss9,3,ssss60.32,ssssssss,0,ssss
2023-08-ssss9,3,ssss6ssss.ssss3,ssss3,0,ssss
2023-08-ssss9,3,ssss6ssss.ssss3,ssss3,0,ssss
2023-08-ssss9,3,ssss6ssss.ssss3,ssss3,0,ssss
2023-08-ssss9,3,ssss63.98,20,0,ssss
2023-08-ssss9,3,ssss66.02,25,0,ssss
2023-08-ssss9,3,ssss66.43,26,0,ssss
2023-08-ssss9,3,ssss68.87,32,0,ssss
2023-08-ssss9,3,ssss7ssss.32,38,0,ssss
2023-08-ssss9,3,ssss7ssss.32,38,0,ssss
2023-08-ssss9,3,ssss7ssss.73,39,0,ssss
2023-08-ssss9,3,ssss72.54,4ssss,0,ssss
2023-08-ssss9,3,ssss78.65,56,0,ssss
2023-08-ssss9,3,ssss80.28,60,0,ssss
2023-08-ssss9,3,ssss84.36,70,0,ssss
2023-08-ssss9,3,ssss85.ssss7,72,0,ssss
2023-08-ssss9,3,ssss96.ssss7,99,0,ssss
2023-08-ssss9,3,20ssss.47,ssssssss2,0,ssss
2023-08-ssss9,3,223.87,ssss67,0,ssss
2023-08-ssss9,3,238.54,203,0,ssss
2023-08-20,ssss,406.0ssss,9,0,ssss
2023-08-20,ssss,407.04,ssss0,0,ssss
2023-08-20,ssss,4ssss9.49,22,0,ssss
2023-08-20,ssss,423.64,26,0,ssss
2023-08-20,ssss,425.7ssss,28,0,ssss
2023-08-20,ssss,430.9,33,0,ssss
2023-08-20,ssss,432.97,35,0,ssss
2023-08-20,ssss,434.0ssss,36,0,ssss
2023-08-20,ssss,448.53,50,0,ssss
2023-08-20,ssss,449.56,5ssss,0,ssss
2023-08-20,ssss,452.67,54,0,ssss
2023-08-20,ssss,459.93,6ssss,0,ssss
2023-08-20,ssss,468.23,69,0,ssss
2023-08-20,ssss,490.0ssss,90,0,ssss
2023-08-20,ssss,490.0ssss,90,0,ssss
2023-08-20,2,263.67,ssss3,0,ssss
2023-08-20,2,264.34,ssss4,0,ssss
2023-08-20,2,268.34,20,0,ssss
2023-08-20,2,27ssss.0,24,0,ssss
2023-08-20,2,27ssss.0,24,0,ssss
2023-08-20,2,27ssss.67,25,0,ssss
2023-08-20,2,27ssss.67,25,0,ssss
2023-08-20,2,275.0,30,0,ssss
2023-08-20,2,278.34,35,0,ssss
2023-08-20,2,28ssss.0,39,0,ssss
2023-08-20,2,283.67,43,0,ssss
2023-08-20,2,285.0,45,0,ssss
2023-08-20,2,290.34,53,0,ssss
2023-08-20,2,292.34,56,0,ssss
2023-08-20,2,294.34,59,0,ssss
2023-08-20,2,296.34,62,0,ssss
2023-08-20,2,302.34,7ssss,0,ssss
2023-08-20,2,3ssssssss.0ssss,84,0,ssss
2023-08-20,2,3ssss6.34,92,0,ssss
2023-08-20,2,330.34,ssssssss3,0,ssss
2023-08-20,3,ssss55.84,0,0,ssss
2023-08-20,3,ssss57.47,4,0,ssss
2023-08-20,3,ssss57.87,5,0,ssss
2023-08-20,3,ssss58.69,7,0,ssss
2023-08-20,3,ssss59.5,9,0,ssss
2023-08-20,3,ssss60.32,ssssssss,0,ssss
2023-08-20,3,ssss60.73,ssss2,0,ssss
2023-08-20,3,ssss6ssss.ssss3,ssss3,0,ssss
2023-08-20,3,ssss6ssss.95,ssss5,0,ssss
2023-08-20,3,ssss62.35,ssss6,0,ssss
2023-08-20,3,ssss64.39,2ssss,0,ssss
2023-08-20,3,ssss67.24,28,0,ssss
2023-08-20,3,ssss67.24,28,0,ssss
2023-08-20,3,ssss74.58,46,0,ssss
2023-08-20,3,ssss76.2ssss,50,0,ssss
2023-08-20,3,ssss77.43,53,0,ssss
2023-08-20,3,ssss8ssss.9ssss,64,0,ssss
2023-08-20,3,ssss84.36,70,0,ssss
2023-08-20,3,ssss90.47,85,0,ssss
2023-08-20,3,ssss92.9ssss,9ssss,0,ssss
2023-08-2ssss,ssss,368.83,23,0,0
2023-08-2ssss,ssss,374.28,29,0,0
2023-08-2ssss,ssss,377.0ssss,32,0,0
2023-08-2ssss,ssss,377.0ssss,32,0,0
2023-08-2ssss,ssss,377.92,33,0,0
2023-08-2ssss,ssss,380.65,36,0,0
2023-08-2ssss,ssss,384.29,40,0,0
2023-08-2ssss,ssss,385.2,4ssss,0,0
2023-08-2ssss,ssss,386.ssssssss,42,0,0
2023-08-2ssss,ssss,394.29,5ssss,0,0
2023-08-2ssss,2,228.33,8,0,0
2023-08-2ssss,2,229.5,ssss0,0,0
2023-08-2ssss,2,236.52,22,0,0
2023-08-2ssss,2,239.44,27,0,0
2023-08-2ssss,2,240.03,28,0,0
2023-08-2ssss,2,240.6ssss,29,0,0
2023-08-2ssss,2,240.6ssss,29,0,0
2023-08-2ssss,2,24ssss.2,30,0,0
2023-08-2ssss,2,243.53,34,0,0
2023-08-2ssss,2,249.97,45,0,0
2023-08-2ssss,2,252.89,50,0,0
2023-08-2ssss,2,254.64,53,0,0
2023-08-2ssss,2,256.98,57,0,0
2023-08-2ssss,2,257.57,58,0,0
2023-08-2ssss,2,272.77,84,0,0
2023-08-2ssss,2,279.79,96,0,0
2023-08-2ssss,2,30ssss.42,ssss33,0,0
2023-08-2ssss,3,ssss37.75,3,0,0
2023-08-2ssss,3,ssss43.47,ssss9,0,0
2023-08-2ssss,3,ssss43.82,20,0,0
2023-08-2ssss,3,ssss43.82,20,0,0
2023-08-2ssss,3,ssss44.9,23,0,0
2023-08-2ssss,3,ssss44.9,23,0,0
2023-08-2ssss,3,ssss45.25,24,0,0
2023-08-2ssss,3,ssss48.83,34,0,0
2023-08-2ssss,3,ssss50.26,38,0,0
2023-08-2ssss,3,ssss5ssss.68,42,0,0
2023-08-2ssss,3,ssss52.4,44,0,0
2023-08-2ssss,3,ssss53.47,47,0,0
2023-08-2ssss,3,ssss55.62,53,0,0
2023-08-2ssss,3,ssss57.04,57,0,0
2023-08-2ssss,3,ssss60.26,66,0,0
2023-08-2ssss,3,ssss66.69,84,0,0
2023-08-2ssss,3,ssss68.84,90,0,0
2023-08-2ssss,3,ssss69.ssss9,9ssss,0,0
2023-08-2ssss,3,ssss69.55,92,0,0
2023-08-2ssss,3,ssss69.9ssss,93,0,0
2023-08-22,ssss,372.46,27,0,0
2023-08-22,ssss,382.47,38,0,0
2023-08-22,ssss,383.38,39,0,0
2023-08-22,ssss,384.29,40,0,0
2023-08-22,ssss,408.85,67,0,0
2023-08-22,ssss,444.32,ssss06,0,0
2023-08-22,ssss,447.05,ssss09,0,0
2023-08-22,2,223.65,0,0,0
2023-08-22,2,229.5,ssss0,0,0
2023-08-22,2,23ssss.26,ssss3,0,0
2023-08-22,2,236.52,22,0,0
2023-08-22,2,247.63,4ssss,0,0
2023-08-22,2,252.3,49,0,0
2023-08-22,2,253.47,5ssss,0,0
2023-08-22,2,256.4,56,0,0
2023-08-22,2,259.32,6ssss,0,0
2023-08-22,2,259.32,6ssss,0,0
2023-08-22,2,262.24,66,0,0
2023-08-22,2,276.28,90,0,0
2023-08-22,2,286.22,ssss07,0,0
2023-08-22,3,ssss40.25,ssss0,0,0
2023-08-22,3,ssss40.6ssss,ssssssss,0,0
2023-08-22,3,ssss44.54,22,0,0
2023-08-22,3,ssss45.25,24,0,0
2023-08-22,3,ssss45.6ssss,25,0,0
2023-08-22,3,ssss46.33,27,0,0
2023-08-22,3,ssss47.04,29,0,0
2023-08-22,3,ssss47.75,3ssss,0,0
2023-08-22,3,ssss49.54,36,0,0
2023-08-22,3,ssss49.54,36,0,0
2023-08-22,3,ssss50.6ssss,39,0,0
2023-08-22,3,ssss50.6ssss,39,0,0
2023-08-22,3,ssss52.04,43,0,0
2023-08-22,3,ssss52.4,44,0,0
2023-08-22,3,ssss53.ssssssss,46,0,0
2023-08-22,3,ssss55.62,53,0,0
2023-08-22,3,ssss6ssss.33,69,0,0
2023-08-22,3,ssss62.05,7ssss,0,0
2023-08-22,3,ssss7ssss.7,98,0,0
2023-08-23,ssss,354.27,7,0,0
2023-08-23,ssss,363.37,ssss7,0,0
2023-08-23,ssss,370.64,25,0,0
2023-08-23,ssss,377.92,33,0,0
2023-08-23,ssss,385.2,4ssss,0,0
2023-08-23,ssss,390.65,47,0,0
2023-08-23,ssss,396.ssssssss,53,0,0
2023-08-23,ssss,40ssss.57,59,0,0
2023-08-23,2,237.ssss,23,0,0
2023-08-23,2,237.69,24,0,0
2023-08-23,2,239.44,27,0,0
2023-08-23,2,240.6ssss,29,0,0
2023-08-23,2,24ssss.78,3ssss,0,0
2023-08-23,2,244.7,36,0,0
2023-08-23,2,244.7,36,0,0
2023-08-23,2,246.46,39,0,0
2023-08-23,2,248.8,43,0,0
2023-08-23,2,249.97,45,0,0
2023-08-23,2,266.92,74,0,0
2023-08-23,2,275.ssssssss,88,0,0
2023-08-23,2,29ssss.48,ssssssss6,0,0
2023-08-23,3,ssss38.46,5,0,0
2023-08-23,3,ssss39.ssss8,7,0,0
2023-08-23,3,ssss39.54,8,0,0
2023-08-23,3,ssss40.25,ssss0,0,0
2023-08-23,3,ssss40.97,ssss2,0,0
2023-08-23,3,ssss44.ssss8,2ssss,0,0
2023-08-23,3,ssss48.ssssssss,32,0,0
2023-08-23,3,ssss48.83,34,0,0
2023-08-23,3,ssss50.6ssss,39,0,0
2023-08-23,3,ssss50.97,40,0,0
2023-08-23,3,ssss52.76,45,0,0
2023-08-23,3,ssss53.47,47,0,0
2023-08-23,3,ssss54.54,50,0,0
2023-08-23,3,ssss54.54,50,0,0
2023-08-23,3,ssss57.04,57,0,0
2023-08-23,3,ssss57.4,58,0,0
2023-08-23,3,ssss58.47,6ssss,0,0
2023-08-23,3,ssss59.ssss9,63,0,0
2023-08-23,3,ssss70.62,95,0,0
2023-08-23,3,2ssss4.57,2ssss8,0,0
2023-08-24,ssss,360.64,ssss4,0,0
2023-08-24,ssss,36ssss.55,ssss5,0,0
2023-08-24,ssss,377.0ssss,32,0,0
2023-08-24,ssss,377.0ssss,32,0,0
2023-08-24,ssss,377.0ssss,32,0,0
2023-08-24,ssss,452.5,ssssssss5,0,0
2023-08-24,2,228.33,8,0,0
2023-08-24,2,23ssss.26,ssss3,0,0
2023-08-24,2,23ssss.26,ssss3,0,0
2023-08-24,2,23ssss.84,ssss4,0,0
2023-08-24,2,23ssss.84,ssss4,0,0
2023-08-24,2,239.44,27,0,0
2023-08-24,2,245.29,37,0,0
2023-08-24,2,249.38,44,0,0
2023-08-24,2,252.3,49,0,0
2023-08-24,2,256.4,56,0,0
2023-08-24,2,256.4,56,0,0
2023-08-24,3,ssss37.75,3,0,0
2023-08-24,3,ssss38.ssssssss,4,0,0
2023-08-24,3,ssss38.ssssssss,4,0,0
2023-08-24,3,ssss40.6ssss,ssssssss,0,0
2023-08-24,3,ssss40.97,ssss2,0,0
2023-08-24,3,ssss44.54,22,0,0
2023-08-24,3,ssss45.25,24,0,0
2023-08-24,3,ssss45.97,26,0,0
2023-08-24,3,ssss49.9,37,0,0
2023-08-24,3,ssss5ssss.68,42,0,0
2023-08-24,3,ssss5ssss.68,42,0,0
2023-08-24,3,ssss52.4,44,0,0
2023-08-24,3,ssss53.47,47,0,0
2023-08-24,3,ssss57.04,57,0,0
2023-08-24,3,ssss63.ssss2,74,0,0
2023-08-24,3,ssss63.48,75,0,0
2023-08-24,3,ssss63.83,76,0,0
2023-08-25,ssss,355.ssss8,8,0,0
2023-08-25,ssss,369.74,24,0,0
2023-08-25,ssss,370.64,25,0,0
2023-08-25,ssss,376.ssss,3ssss,0,0
2023-08-25,ssss,392.47,49,0,0
2023-08-25,ssss,4ssss7.94,77,0,0
2023-08-25,ssss,486.ssss6,ssss52,0,0
2023-08-25,ssss,507.08,ssss75,0,0
2023-08-25,2,230.09,ssssssss,0,0
2023-08-25,2,23ssss.84,ssss4,0,0
2023-08-25,2,234.76,ssss9,0,0
2023-08-25,2,240.6ssss,29,0,0
2023-08-25,2,24ssss.2,30,0,0
2023-08-25,2,249.97,45,0,0
2023-08-25,2,25ssss.72,48,0,0
2023-08-25,2,253.47,5ssss,0,0
2023-08-25,2,254.06,52,0,0
2023-08-25,2,254.06,52,0,0
2023-08-25,2,264.58,70,0,0
2023-08-25,2,266.34,73,0,0
2023-08-25,2,277.45,92,0,0
2023-08-25,2,299.67,ssss30,0,0
2023-08-25,3,ssss38.82,6,0,0
2023-08-25,3,ssss39.54,8,0,0
2023-08-25,3,ssss42.39,ssss6,0,0
2023-08-25,3,ssss45.25,24,0,0
2023-08-25,3,ssss46.33,27,0,0
2023-08-25,3,ssss46.33,27,0,0
2023-08-25,3,ssss47.04,29,0,0
2023-08-25,3,ssss47.75,3ssss,0,0
2023-08-25,3,ssss48.83,34,0,0
2023-08-25,3,ssss49.54,36,0,0
2023-08-25,3,ssss5ssss.68,42,0,0
2023-08-25,3,ssss5ssss.68,42,0,0
2023-08-25,3,ssss52.76,45,0,0
2023-08-25,3,ssss52.76,45,0,0
2023-08-25,3,ssss53.83,48,0,0
2023-08-25,3,ssss54.ssss9,49,0,0
2023-08-25,3,ssss57.76,59,0,0
2023-08-25,3,ssss59.55,64,0,0
2023-08-25,3,ssss70.62,95,0,0
2023-08-25,3,ssss95.28,ssss64,0,0
2023-08-26,ssss,408.08,ssssssss,0,ssss
2023-08-26,ssss,4ssss3.27,ssss6,0,ssss
2023-08-26,ssss,4ssss6.38,ssss9,0,ssss
2023-08-26,ssss,4ssss8.45,2ssss,0,ssss
2023-08-26,ssss,426.75,29,0,ssss
2023-08-26,ssss,435.04,37,0,ssss
2023-08-26,ssss,437.ssss2,39,0,ssss
2023-08-26,ssss,440.23,42,0,ssss
2023-08-26,ssss,44ssss.27,43,0,ssss
2023-08-26,ssss,455.79,57,0,ssss
2023-08-26,ssss,462.0ssss,63,0,ssss
2023-08-26,ssss,480.68,8ssss,0,ssss
2023-08-26,ssss,495.ssss9,95,0,ssss
2023-08-26,2,259.0,6,0,ssss
2023-08-26,2,259.0,6,0,ssss
2023-08-26,2,263.67,ssss3,0,ssss
2023-08-26,2,265.67,ssss6,0,ssss
2023-08-26,2,265.67,ssss6,0,ssss
2023-08-26,2,266.34,ssss7,0,ssss
2023-08-26,2,269.67,22,0,ssss
2023-08-26,2,269.67,22,0,ssss
2023-08-26,2,270.34,23,0,ssss
2023-08-26,2,277.67,34,0,ssss
2023-08-26,2,282.34,4ssss,0,ssss
2023-08-26,2,284.34,44,0,ssss
2023-08-26,2,290.34,53,0,ssss
2023-08-26,2,29ssss.67,55,0,ssss
2023-08-26,2,293.67,58,0,ssss
2023-08-26,2,294.34,59,0,ssss
2023-08-26,2,299.0ssss,66,0,ssss
2023-08-26,2,299.67,67,0,ssss
2023-08-26,2,3ssssssss.67,85,0,ssss
2023-08-26,2,3ssss5.0ssss,90,0,ssss
2023-08-26,3,ssss57.47,4,0,ssss
2023-08-26,3,ssss57.87,5,0,ssss
2023-08-26,3,ssss6ssss.ssss3,ssss3,0,ssss
2023-08-26,3,ssss6ssss.95,ssss5,0,ssss
2023-08-26,3,ssss63.ssss7,ssss8,0,ssss
2023-08-26,3,ssss65.6ssss,24,0,ssss
2023-08-26,3,ssss66.02,25,0,ssss
2023-08-26,3,ssss67.24,28,0,ssss
2023-08-26,3,ssss68.06,30,0,ssss
2023-08-26,3,ssss69.28,33,0,ssss
2023-08-26,3,ssss73.76,44,0,ssss
2023-08-26,3,ssss77.02,52,0,ssss
2023-08-26,3,ssss77.43,53,0,ssss
2023-08-26,3,ssss85.ssss7,72,0,ssss
2023-08-26,3,ssss86.8,76,0,ssss
2023-08-26,3,ssss88.02,79,0,ssss
2023-08-26,3,ssss9ssss.28,87,0,ssss
2023-08-26,3,ssss98.2ssss,ssss04,0,ssss
2023-08-26,3,ssss98.2ssss,ssss04,0,ssss
2023-08-26,3,ssss98.6ssss,ssss05,0,ssss
2023-08-27,ssss,403.93,7,0,ssss
2023-08-27,ssss,428.82,3ssss,0,ssss
2023-08-27,ssss,432.97,35,0,ssss
2023-08-27,ssss,443.34,45,0,ssss
2023-08-27,ssss,447.49,49,0,ssss
2023-08-27,ssss,448.53,50,0,ssss
2023-08-27,ssss,454.75,56,0,ssss
2023-08-27,ssss,457.86,59,0,ssss
2023-08-27,ssss,463.05,64,0,ssss
2023-08-27,ssss,465.ssss2,66,0,ssss
2023-08-27,ssss,485.86,86,0,ssss
2023-08-27,ssss,498.3ssss,98,0,ssss
2023-08-27,2,257.67,4,0,ssss
2023-08-27,2,259.67,7,0,ssss
2023-08-27,2,260.34,8,0,ssss
2023-08-27,2,265.0,ssss5,0,ssss
2023-08-27,2,265.67,ssss6,0,ssss
2023-08-27,2,267.0,ssss8,0,ssss
2023-08-27,2,267.67,ssss9,0,ssss
2023-08-27,2,267.67,ssss9,0,ssss
2023-08-27,2,275.67,3ssss,0,ssss
2023-08-27,2,276.34,32,0,ssss
2023-08-27,2,278.34,35,0,ssss
2023-08-27,2,287.67,49,0,ssss
2023-08-27,2,287.67,49,0,ssss
2023-08-27,2,288.34,50,0,ssss
2023-08-27,2,29ssss.67,55,0,ssss
2023-08-27,2,297.0ssss,63,0,ssss
2023-08-27,2,298.34,65,0,ssss
2023-08-27,2,308.34,80,0,ssss
2023-08-27,2,3ssss6.34,92,0,ssss
2023-08-27,2,335.0ssss,ssss20,0,ssss
2023-08-27,3,ssss56.24,ssss,0,ssss
2023-08-27,3,ssss6ssss.54,ssss4,0,ssss
2023-08-27,3,ssss6ssss.54,ssss4,0,ssss
2023-08-27,3,ssss6ssss.95,ssss5,0,ssss
2023-08-27,3,ssss64.8,22,0,ssss
2023-08-27,3,ssss66.02,25,0,ssss
2023-08-27,3,ssss66.84,27,0,ssss
2023-08-27,3,ssss68.47,3ssss,0,ssss
2023-08-27,3,ssss72.54,4ssss,0,ssss
2023-08-27,3,ssss74.ssss7,45,0,ssss
2023-08-27,3,ssss74.98,47,0,ssss
2023-08-27,3,ssss74.98,47,0,ssss
2023-08-27,3,ssss75.8,49,0,ssss
2023-08-27,3,ssss79.47,58,0,ssss
2023-08-27,3,ssss87.2ssss,77,0,ssss
2023-08-27,3,ssss87.6ssss,78,0,ssss
2023-08-27,3,ssss9ssss.69,88,0,ssss
2023-08-27,3,ssss92.5,90,0,ssss
2023-08-27,3,ssss97.8,ssss03,0,ssss
2023-08-27,3,2ssss8.58,ssss54,0,ssss
2023-08-28,ssss,353.36,6,0,0
2023-08-28,ssss,358.82,ssss2,0,0
2023-08-28,ssss,359.73,ssss3,0,0
2023-08-28,ssss,367.92,22,0,0
2023-08-28,ssss,368.83,23,0,0
2023-08-28,ssss,370.64,25,0,0
2023-08-28,ssss,370.64,25,0,0
2023-08-28,ssss,37ssss.55,26,0,0
2023-08-28,ssss,38ssss.56,37,0,0
2023-08-28,ssss,387.93,44,0,0
2023-08-28,ssss,428.86,89,0,0
2023-08-28,2,225.99,4,0,0
2023-08-28,2,229.5,ssss0,0,0
2023-08-28,2,233.59,ssss7,0,0
2023-08-28,2,235.35,20,0,0
2023-08-28,2,237.69,24,0,0
2023-08-28,2,238.27,25,0,0
2023-08-28,2,238.86,26,0,0
2023-08-28,2,24ssss.78,3ssss,0,0
2023-08-28,2,244.ssss2,35,0,0
2023-08-28,2,246.46,39,0,0
2023-08-28,2,247.04,40,0,0
2023-08-28,2,250.55,46,0,0
2023-08-28,2,254.64,53,0,0
2023-08-28,2,263.4ssss,68,0,0
2023-08-28,2,265.75,72,0,0
2023-08-28,2,266.92,74,0,0
2023-08-28,2,27ssss.02,8ssss,0,0
2023-08-28,2,28ssss.54,99,0,0
2023-08-28,3,ssss36.68,0,0,0
2023-08-28,3,ssss37.03,ssss,0,0
2023-08-28,3,ssss38.ssssssss,4,0,0
2023-08-28,3,ssss39.ssss8,7,0,0
2023-08-28,3,ssss39.54,8,0,0
2023-08-28,3,ssss40.6ssss,ssssssss,0,0
2023-08-28,3,ssss42.04,ssss5,0,0
2023-08-28,3,ssss43.82,20,0,0
2023-08-28,3,ssss43.82,20,0,0
2023-08-28,3,ssss44.ssss8,2ssss,0,0
2023-08-28,3,ssss46.68,28,0,0
2023-08-28,3,ssss48.83,34,0,0
2023-08-28,3,ssss50.6ssss,39,0,0
2023-08-28,3,ssss50.97,40,0,0
2023-08-28,3,ssss5ssss.33,4ssss,0,0
2023-08-28,3,ssss5ssss.68,42,0,0
2023-08-28,3,ssss60.26,66,0,0
2023-08-28,3,ssss62.4,72,0,0
2023-08-28,3,ssss69.55,92,0,0
2023-08-28,3,ssss82.42,ssss28,0,0
2023-08-29,ssss,355.ssss8,8,0,0
2023-08-29,ssss,357.0,ssss0,0,0
2023-08-29,ssss,359.73,ssss3,0,0
2023-08-29,ssss,368.83,23,0,0
2023-08-29,ssss,387.02,43,0,0
2023-08-29,ssss,39ssss.56,48,0,0
2023-08-29,ssss,398.84,56,0,0
2023-08-29,ssss,4ssss4.3,73,0,0
2023-08-29,ssss,438.86,ssss00,0,0
2023-08-29,2,227.ssss6,6,0,0
2023-08-29,2,229.5,ssss0,0,0
2023-08-29,2,232.42,ssss5,0,0
2023-08-29,2,235.93,2ssss,0,0
2023-08-29,2,238.86,26,0,0
2023-08-29,2,240.03,28,0,0
2023-08-29,2,244.7,36,0,0
2023-08-29,2,249.38,44,0,0
2023-08-29,2,257.57,58,0,0
2023-08-29,2,259.32,6ssss,0,0
2023-08-29,2,262.83,67,0,0
2023-08-29,2,264.58,70,0,0
2023-08-29,2,280.96,98,0,0
2023-08-29,2,282.ssss3,ssss00,0,0
2023-08-29,2,292.07,ssssssss7,0,0
2023-08-29,3,ssss40.6ssss,ssssssss,0,0
2023-08-29,3,ssss45.6ssss,25,0,0
2023-08-29,3,ssss45.97,26,0,0
2023-08-29,3,ssss46.33,27,0,0
2023-08-29,3,ssss46.68,28,0,0
2023-08-29,3,ssss48.ssssssss,32,0,0
2023-08-29,3,ssss48.ssssssss,32,0,0
2023-08-29,3,ssss50.6ssss,39,0,0
2023-08-29,3,ssss5ssss.68,42,0,0
2023-08-29,3,ssss53.83,48,0,0
2023-08-29,3,ssss54.54,50,0,0
2023-08-29,3,ssss56.69,56,0,0
2023-08-29,3,ssss58.83,62,0,0
2023-08-29,3,ssss60.98,68,0,0
2023-08-29,3,ssss60.98,68,0,0
2023-08-29,3,ssss6ssss.69,70,0,0
2023-08-29,3,ssss67.76,87,0,0
2023-08-29,3,ssss69.55,92,0,0
2023-08-29,3,ssss80.63,ssss23,0,0
2023-08-29,3,ssss89.2,ssss47,0,0
2023-08-30,ssss,350.63,3,0,0
2023-08-30,ssss,364.28,ssss8,0,0
2023-08-30,ssss,364.28,ssss8,0,0
2023-08-30,ssss,366.ssss,20,0,0
2023-08-30,ssss,367.0ssss,2ssss,0,0
2023-08-30,ssss,388.84,45,0,0
2023-08-30,ssss,394.29,5ssss,0,0
2023-08-30,ssss,397.02,54,0,0
2023-08-30,ssss,440.68,ssss02,0,0
2023-08-30,2,235.93,2ssss,0,0
2023-08-30,2,237.ssss,23,0,0
2023-08-30,2,242.95,33,0,0
2023-08-30,2,243.53,34,0,0
2023-08-30,2,244.7,36,0,0
2023-08-30,2,245.87,38,0,0
2023-08-30,2,247.04,40,0,0
2023-08-30,2,247.04,40,0,0
2023-08-30,2,255.8ssss,55,0,0
2023-08-30,2,255.8ssss,55,0,0
2023-08-30,2,256.98,57,0,0
2023-08-30,2,260.49,63,0,0
2023-08-30,2,262.24,66,0,0
2023-08-30,2,266.92,74,0,0
2023-08-30,2,275.69,89,0,0
2023-08-30,2,277.45,92,0,0
2023-08-30,3,ssss40.6ssss,ssssssss,0,0
2023-08-30,3,ssss40.97,ssss2,0,0
2023-08-30,3,ssss40.97,ssss2,0,0
2023-08-30,3,ssss43.ssssssss,ssss8,0,0
2023-08-30,3,ssss43.47,ssss9,0,0
2023-08-30,3,ssss44.ssss8,2ssss,0,0
2023-08-30,3,ssss45.25,24,0,0
2023-08-30,3,ssss45.25,24,0,0
2023-08-30,3,ssss50.97,40,0,0
2023-08-30,3,ssss52.4,44,0,0
2023-08-30,3,ssss53.ssssssss,46,0,0
2023-08-30,3,ssss53.83,48,0,0
2023-08-30,3,ssss54.ssss9,49,0,0
2023-08-30,3,ssss56.33,55,0,0
2023-08-30,3,ssss57.76,59,0,0
2023-08-30,3,ssss57.76,59,0,0
2023-08-30,3,ssss58.ssss2,60,0,0
2023-08-30,3,ssss78.ssss3,ssssssss6,0,0
2023-08-30,3,ssss8ssss.7,ssss26,0,0
2023-08-30,3,ssss85.63,ssss37,0,0
2023-08-3ssss,ssss,350.63,3,0,0
2023-08-3ssss,ssss,357.0,ssss0,0,0
2023-08-3ssss,ssss,364.28,ssss8,0,0
2023-08-3ssss,ssss,378.83,34,0,0
2023-08-3ssss,ssss,384.29,40,0,0
2023-08-3ssss,ssss,385.2,4ssss,0,0
2023-08-3ssss,ssss,393.38,50,0,0
2023-08-3ssss,ssss,400.66,58,0,0
2023-08-3ssss,ssss,44ssss.59,ssss03,0,0
2023-08-3ssss,2,225.4ssss,3,0,0
2023-08-3ssss,2,229.5,ssss0,0,0
2023-08-3ssss,2,233.59,ssss7,0,0
2023-08-3ssss,2,235.35,20,0,0
2023-08-3ssss,2,237.ssss,23,0,0
2023-08-3ssss,2,237.69,24,0,0
2023-08-3ssss,2,237.69,24,0,0
2023-08-3ssss,2,24ssss.2,30,0,0
2023-08-3ssss,2,243.53,34,0,0
2023-08-3ssss,2,244.ssss2,35,0,0
2023-08-3ssss,2,250.55,46,0,0
2023-08-3ssss,2,252.89,50,0,0
2023-08-3ssss,2,280.96,98,0,0
2023-08-3ssss,2,296.74,ssss25,0,0
2023-08-3ssss,2,299.67,ssss30,0,0
2023-08-3ssss,3,ssss39.ssss8,7,0,0
2023-08-3ssss,3,ssss40.97,ssss2,0,0
2023-08-3ssss,3,ssss4ssss.68,ssss4,0,0
2023-08-3ssss,3,ssss42.04,ssss5,0,0
2023-08-3ssss,3,ssss43.82,20,0,0
2023-08-3ssss,3,ssss44.ssss8,2ssss,0,0
2023-08-3ssss,3,ssss45.6ssss,25,0,0
2023-08-3ssss,3,ssss45.97,26,0,0
2023-08-3ssss,3,ssss46.33,27,0,0
2023-08-3ssss,3,ssss50.6ssss,39,0,0
2023-08-3ssss,3,ssss5ssss.68,42,0,0
2023-08-3ssss,3,ssss56.69,56,0,0
2023-08-3ssss,3,ssss56.69,56,0,0
2023-08-3ssss,3,ssss57.4,58,0,0
2023-08-3ssss,3,ssss64.ssss9,77,0,0
2023-08-3ssss,3,ssss67.4ssss,86,0,0
2023-08-3ssss,3,ssss67.76,87,0,0
2023-08-3ssss,3,ssss78.48,ssssssss7,0,0
2023-08-3ssss,3,ssss78.84,ssssssss8,0,0
2023-08-3ssss,3,2ssss6.36,223,0,0
2023-09-0ssss,ssss,309.6ssss,ssss5,0,0
2023-09-0ssss,ssss,3ssss6.62,24,0,0
2023-09-0ssss,ssss,3ssss8.96,27,0,0
2023-09-0ssss,ssss,3ssss9.74,28,0,0
2023-09-0ssss,ssss,338.43,52,0,0
2023-09-0ssss,ssss,347.78,64,0,0
2023-09-0ssss,ssss,400.74,ssss32,0,0
2023-09-0ssss,2,ssss96.03,9,0,0
2023-09-0ssss,2,ssss98.54,ssss4,0,0
2023-09-0ssss,2,ssss98.54,ssss4,0,0
2023-09-0ssss,2,200.04,ssss7,0,0
2023-09-0ssss,2,200.54,ssss8,0,0
