arrival_date,room_blabla,price_per_night,lead_time,is_holiday,is_weekend
2024-03-09,2,274.31,52,0,1
2024-03-09,2,296.41,87,0,1
2024-03-09,2,348.18,169,0,1
2024-03-09,3,147.57,0,0,1
2024-03-09,3,147.96,1,0,1
2024-03-09,3,147.96,1,0,1
2024-03-09,3,149.5,5,0,1
2024-03-09,3,149.89,6,0,1
2024-03-09,3,150.66,8,0,1
2024-03-09,3,151.05,9,0,1
2024-03-09,3,153.75,16,0,1
2024-03-09,3,155.29,20,0,1
2024-03-09,3,155.67,21,0,1
2024-03-09,3,156.06,22,0,1
2024-03-09,3,158.38,28,0,1
2024-03-09,3,161.46,36,0,1
2024-03-09,3,161.85,37,0,1
2024-03-09,3,162.62,39,0,1
2024-03-09,3,164.55,44,0,1
2024-03-09,3,165.71,47,0,1
2024-03-09,3,166.86,50,0,1
2024-03-09,3,173.42,67,0,1
2024-03-09,3,174.19,69,0,1
2024-03-10,1,382.51,7,0,1
2024-03-10,1,385.46,10,0,1
2024-03-10,1,393.32,18,0,1
2024-03-10,1,394.3,19,0,1
2024-03-10,1,394.3,19,0,1
2024-03-10,1,397.25,22,0,1
2024-03-10,1,399.21,24,0,1
2024-03-10,1,402.16,27,0,1
2024-03-10,1,425.73,51,0,1
2024-03-10,1,428.67,54,0,1
2024-03-10,1,460.1,86,0,1
2024-03-10,1,479.74,106,0,1
2024-03-10,2,250.95,15,0,1
2024-03-10,2,254.11,20,0,1
2024-03-10,2,258.53,27,0,1
2024-03-10,2,260.42,30,0,1
2024-03-10,2,264.84,37,0,1
2024-03-10,2,265.47,38,0,1
2024-03-10,2,265.47,38,0,1
2024-03-10,2,266.1,39,0,1
2024-03-10,2,275.57,54,0,1
2024-03-10,2,275.57,54,0,1
2024-03-10,2,275.57,54,0,1
2024-03-10,2,275.57,54,0,1
2024-03-10,2,281.26,63,0,1
2024-03-10,2,285.68,70,0,1
2024-03-10,2,288.83,75,0,1
2024-03-10,2,290.09,77,0,1
2024-03-10,2,307.14,104,0,1
2024-03-10,2,317.24,120,0,1
2024-03-10,2,331.13,142,0,1
2024-03-10,2,341.86,159,0,1
2024-03-10,3,151.43,10,0,1
2024-03-10,3,154.9,19,0,1
2024-03-10,3,155.67,21,0,1
2024-03-10,3,159.53,31,0,1
2024-03-10,3,160.69,34,0,1
2024-03-10,3,161.08,35,0,1
2024-03-10,3,163.78,42,0,1
2024-03-10,3,164.55,44,0,1
2024-03-10,3,166.48,49,0,1
2024-03-10,3,168.02,53,0,1
2024-03-10,3,173.81,68,0,1
2024-03-10,3,176.12,74,0,1
2024-03-10,3,177.67,78,0,1
2024-03-10,3,178.44,80,0,1
2024-03-10,3,181.52,88,0,1
2024-03-10,3,184.22,95,0,1
2024-03-10,3,187.31,103,0,1
2024-03-10,3,189.24,108,0,1
2024-03-10,3,192.33,116,0,1
2024-03-10,3,198.89,133,0,1
2024-03-11,1,357.88,33,0,0
2024-03-11,1,368.22,45,0,0
2024-03-11,1,369.94,47,0,0
2024-03-11,1,374.25,52,0,0
2024-03-11,1,377.69,56,0,0
2024-03-11,1,382.0,61,0,0
2024-03-11,1,406.98,90,0,0
2024-03-11,1,445.74,135,0,0
2024-03-11,2,213.46,3,0,0
2024-03-11,2,217.89,11,0,0
2024-03-11,2,222.31,19,0,0
2024-03-11,2,223.42,21,0,0
2024-03-11,2,224.53,23,0,0
2024-03-11,2,227.85,29,0,0
2024-03-11,2,228.41,30,0,0
2024-03-11,2,228.41,30,0,0
2024-03-11,2,234.5,41,0,0
2024-03-11,2,238.37,48,0,0
2024-03-11,2,241.14,53,0,0
2024-03-11,2,241.14,53,0,0
2024-03-11,2,242.25,55,0,0
2024-03-11,2,249.45,68,0,0
2024-03-11,3,133.83,13,0,0
2024-03-11,3,134.17,14,0,0
2024-03-11,3,134.17,14,0,0
2024-03-11,3,134.84,16,0,0
2024-03-11,3,136.87,22,0,0
2024-03-11,3,136.87,22,0,0
2024-03-11,3,140.6,33,0,0
2024-03-11,3,140.93,34,0,0
2024-03-11,3,142.29,38,0,0
2024-03-11,3,143.98,43,0,0
2024-03-11,3,145.0,46,0,0
2024-03-11,3,147.03,52,0,0
2024-03-11,3,147.7,54,0,0
2024-03-11,3,148.72,57,0,0
2024-03-11,3,150.75,63,0,0
2024-03-11,3,152.44,68,0,0
2024-03-11,3,155.49,77,0,0
2024-03-11,3,161.58,95,0,0
2024-03-11,3,162.25,97,0,0
2024-03-11,3,172.74,128,0,0
2024-03-12,1,357.02,32,0,0
2024-03-12,1,364.77,41,0,0
2024-03-12,1,374.25,52,0,0
2024-03-12,1,375.11,53,0,0
2024-03-12,1,377.69,56,0,0
2024-03-12,1,384.58,64,0,0
2024-03-12,1,393.2,74,0,0
2024-03-12,1,397.5,79,0,0
2024-03-12,1,403.53,86,0,0
2024-03-12,2,215.67,7,0,0
2024-03-12,2,217.89,11,0,0
2024-03-12,2,218.44,12,0,0
2024-03-12,2,219.55,14,0,0
2024-03-12,2,220.65,16,0,0
2024-03-12,2,230.07,33,0,0
2024-03-12,2,230.62,34,0,0
2024-03-12,2,231.73,36,0,0
2024-03-12,2,232.28,37,0,0
2024-03-12,2,234.5,41,0,0
2024-03-12,2,236.16,44,0,0
2024-03-12,2,241.14,53,0,0
2024-03-12,2,241.69,54,0,0
2024-03-12,2,245.57,61,0,0
2024-03-12,2,257.75,83,0,0
2024-03-12,3,130.78,4,0,0
2024-03-12,3,132.14,8,0,0
2024-03-12,3,132.81,10,0,0
2024-03-12,3,133.49,12,0,0
2024-03-12,3,134.17,14,0,0
2024-03-12,3,135.18,17,0,0
2024-03-12,3,137.89,25,0,0
2024-03-12,3,142.63,39,0,0
2024-03-12,3,143.98,43,0,0
2024-03-12,3,144.32,44,0,0
2024-03-12,3,144.66,45,0,0
2024-03-12,3,145.33,47,0,0
2024-03-12,3,146.35,50,0,0
2024-03-12,3,147.7,54,0,0
2024-03-12,3,148.38,56,0,0
2024-03-12,3,153.45,71,0,0
2024-03-12,3,153.45,71,0,0
2024-03-12,3,156.16,79,0,0
2024-03-12,3,160.22,91,0,0
2024-03-12,3,168.34,115,0,0
2024-03-13,1,350.13,24,0,0
2024-03-13,1,362.19,38,0,0
2024-03-13,1,369.94,47,0,0
2024-03-13,1,403.53,86,0,0
2024-03-13,1,405.25,88,0,0
2024-03-13,2,216.22,8,0,0
2024-03-13,2,226.19,26,0,0
2024-03-13,2,231.17,35,0,0
2024-03-13,2,235.6,43,0,0
2024-03-13,2,238.93,49,0,0
2024-03-13,2,239.48,50,0,0
2024-03-13,2,258.31,84,0,0
2024-03-13,2,267.72,101,0,0
2024-03-13,2,271.6,108,0,0
2024-03-13,3,129.77,1,0,0
2024-03-13,3,135.18,17,0,0
2024-03-13,3,136.2,20,0,0
2024-03-13,3,137.21,23,0,0
2024-03-13,3,139.58,30,0,0
2024-03-13,3,139.92,31,0,0
2024-03-13,3,141.27,35,0,0
2024-03-13,3,143.64,42,0,0
2024-03-13,3,145.33,47,0,0
2024-03-13,3,145.67,48,0,0
2024-03-13,3,146.69,51,0,0
2024-03-13,3,149.39,59,0,0
2024-03-13,3,152.78,69,0,0
2024-03-13,3,169.02,117,0,0
2024-03-14,1,338.07,10,0,0
2024-03-14,1,340.66,13,0,0
2024-03-14,1,341.52,14,0,0
2024-03-14,1,350.13,24,0,0
2024-03-14,1,370.8,48,0,0
2024-03-14,1,388.03,68,0,0
2024-03-14,1,391.47,72,0,0
2024-03-14,1,413.01,97,0,0
2024-03-14,2,215.12,6,0,0
2024-03-14,2,217.33,10,0,0
2024-03-14,2,219.55,14,0,0
2024-03-14,2,221.21,17,0,0
2024-03-14,2,226.19,26,0,0
2024-03-14,2,231.17,35,0,0
2024-03-14,2,241.69,54,0,0
2024-03-14,2,250.0,69,0,0
2024-03-14,2,250.55,70,0,0
2024-03-14,2,253.32,75,0,0
2024-03-14,2,256.09,80,0,0
2024-03-14,2,262.74,92,0,0
2024-03-14,2,268.27,102,0,0
2024-03-14,3,131.8,7,0,0
2024-03-14,3,132.81,10,0,0
2024-03-14,3,133.49,12,0,0
2024-03-14,3,135.86,19,0,0
2024-03-14,3,136.54,21,0,0
2024-03-14,3,137.55,24,0,0
2024-03-14,3,138.23,26,0,0
2024-03-14,3,138.23,26,0,0
2024-03-14,3,139.92,31,0,0
2024-03-14,3,139.92,31,0,0
2024-03-14,3,140.26,32,0,0
2024-03-14,3,141.95,37,0,0
2024-03-14,3,147.7,54,0,0
2024-03-14,3,147.7,54,0,0
2024-03-14,3,149.73,60,0,0
2024-03-14,3,152.1,67,0,0
2024-03-14,3,154.47,74,0,0
2024-03-14,3,159.55,89,0,0
2024-03-14,3,166.31,109,0,0
2024-03-14,3,166.99,111,0,0
2024-03-15,1,341.52,14,0,0
2024-03-15,1,348.41,22,0,0
2024-03-15,1,349.27,23,0,0
2024-03-15,1,372.52,50,0,0
2024-03-15,1,385.44,65,0,0
2024-03-15,1,386.31,66,0,0
2024-03-15,1,406.12,89,0,0
2024-03-15,1,437.99,126,0,0
2024-03-15,2,218.44,12,0,0
2024-03-15,2,218.99,13,0,0
2024-03-15,2,221.21,17,0,0
2024-03-15,2,221.76,18,0,0
2024-03-15,2,223.98,22,0,0
2024-03-15,2,228.41,30,0,0
2024-03-15,2,232.84,38,0,0
2024-03-15,2,232.84,38,0,0
2024-03-15,2,237.82,47,0,0
2024-03-15,2,238.93,49,0,0
2024-03-15,2,250.0,69,0,0
2024-03-15,2,262.18,91,0,0
2024-03-15,2,277.13,118,0,0
2024-03-15,3,131.12,5,0,0
2024-03-15,3,132.48,9,0,0
2024-03-15,3,132.81,10,0,0
2024-03-15,3,135.86,19,0,0
2024-03-15,3,136.2,20,0,0
2024-03-15,3,136.54,21,0,0
2024-03-15,3,137.21,23,0,0
2024-03-15,3,138.23,26,0,0
2024-03-15,3,138.23,26,0,0
2024-03-15,3,139.58,30,0,0
2024-03-15,3,143.3,41,0,0
2024-03-15,3,143.64,42,0,0
2024-03-15,3,145.67,48,0,0
2024-03-15,3,146.01,49,0,0
2024-03-15,3,146.35,50,0,0
2024-03-15,3,147.03,52,0,0
2024-03-15,3,147.36,53,0,0
2024-03-15,3,148.04,55,0,0
2024-03-15,3,152.44,68,0,0
2024-03-15,3,189.32,177,0,0
2024-03-16,1,385.46,10,0,1
2024-03-16,1,387.42,12,0,1
2024-03-16,1,396.26,21,0,1
2024-03-16,1,416.89,42,0,1
2024-03-16,1,423.76,49,0,1
2024-03-16,1,427.69,53,0,1
2024-03-16,1,430.64,56,0,1
2024-03-16,1,434.56,60,0,1
2024-03-16,1,453.22,79,0,1
2024-03-16,1,454.21,80,0,1
2024-03-16,1,464.03,90,0,1
2024-03-16,1,468.94,95,0,1
2024-03-16,2,242.75,2,0,1
2024-03-16,2,244.01,4,0,1
2024-03-16,2,246.53,8,0,1
2024-03-16,2,248.43,11,0,1
2024-03-16,2,250.95,15,0,1
2024-03-16,2,252.22,17,0,1
2024-03-16,2,254.74,21,0,1
2024-03-16,2,258.53,27,0,1
2024-03-16,2,259.79,29,0,1
2024-03-16,2,260.42,30,0,1
2024-03-16,2,261.05,31,0,1
2024-03-16,2,262.95,34,0,1
2024-03-16,2,266.74,40,0,1
2024-03-16,2,268.63,43,0,1
2024-03-16,2,269.26,44,0,1
2024-03-16,2,273.68,51,0,1
2024-03-16,2,281.26,63,0,1
2024-03-16,2,283.78,67,0,1
2024-03-16,2,286.31,71,0,1
2024-03-16,2,301.46,95,0,1
2024-03-16,3,151.82,11,0,1
2024-03-16,3,152.2,12,0,1
2024-03-16,3,152.2,12,0,1
2024-03-16,3,152.2,12,0,1
2024-03-16,3,152.2,12,0,1
2024-03-16,3,153.36,15,0,1
2024-03-16,3,154.13,17,0,1
2024-03-16,3,159.15,30,0,1
2024-03-16,3,162.23,38,0,1
2024-03-16,3,163.78,42,0,1
2024-03-16,3,164.16,43,0,1
2024-03-16,3,165.71,47,0,1
2024-03-16,3,165.71,47,0,1
2024-03-16,3,170.72,60,0,1
2024-03-16,3,171.11,61,0,1
2024-03-16,3,171.11,61,0,1
2024-03-16,3,172.65,65,0,1
2024-03-16,3,175.35,72,0,1
2024-03-16,3,176.89,76,0,1
2024-03-16,3,177.28,77,0,1
2024-03-17,1,379.57,4,0,1
2024-03-17,1,385.46,10,0,1
2024-03-17,1,391.35,16,0,1
2024-03-17,1,403.14,28,0,1
2024-03-17,1,408.05,33,0,1
2024-03-17,1,412.96,38,0,1
2024-03-17,1,413.94,39,0,1
2024-03-17,1,421.8,47,0,1
2024-03-17,1,428.67,54,0,1
2024-03-17,1,443.4,69,0,1
2024-03-17,1,493.49,120,0,1
2024-03-17,2,245.9,7,0,1
2024-03-17,2,249.06,12,0,1
2024-03-17,2,249.69,13,0,1
2024-03-17,2,254.11,20,0,1
2024-03-17,2,258.53,27,0,1
2024-03-17,2,259.79,29,0,1
2024-03-17,2,261.69,32,0,1
2024-03-17,2,261.69,32,0,1
2024-03-17,2,269.26,44,0,1
2024-03-17,2,271.16,47,0,1
2024-03-17,2,271.79,48,0,1
2024-03-17,2,273.05,50,0,1
2024-03-17,2,279.99,61,0,1
2024-03-17,2,285.04,69,0,1
2024-03-17,2,286.94,72,0,1
2024-03-17,2,286.94,72,0,1
2024-03-17,2,293.88,83,0,1
2024-03-17,2,300.83,94,0,1
2024-03-17,2,329.24,139,0,1
2024-03-17,3,151.05,9,0,1
2024-03-17,3,151.05,9,0,1
2024-03-17,3,151.43,10,0,1
2024-03-17,3,154.9,19,0,1
2024-03-17,3,157.22,25,0,1
2024-03-17,3,157.6,26,0,1
2024-03-17,3,158.76,29,0,1
2024-03-17,3,158.76,29,0,1
2024-03-17,3,159.15,30,0,1
2024-03-17,3,163.78,42,0,1
2024-03-17,3,165.32,46,0,1
2024-03-17,3,166.09,48,0,1
2024-03-17,3,167.25,51,0,1
2024-03-17,3,169.56,57,0,1
2024-03-17,3,170.34,59,0,1
2024-03-17,3,170.72,60,0,1
2024-03-17,3,173.42,67,0,1
2024-03-17,3,174.19,69,0,1
2024-03-17,3,176.12,74,0,1
2024-03-17,3,177.28,77,0,1
2024-03-18,1,343.24,16,0,0
2024-03-18,1,344.1,17,0,0
2024-03-18,1,348.41,22,0,0
2024-03-18,1,351.85,26,0,0
2024-03-18,1,359.6,35,0,0
2024-03-18,1,369.94,47,0,0
2024-03-18,1,390.61,71,0,0
2024-03-18,2,214.56,5,0,0
2024-03-18,2,225.64,25,0,0
2024-03-18,2,229.51,32,0,0
2024-03-18,2,231.73,36,0,0
2024-03-18,2,233.39,39,0,0
2024-03-18,2,235.05,42,0,0
2024-03-18,2,236.16,44,0,0
2024-03-18,2,238.37,48,0,0
2024-03-18,2,242.25,55,0,0
2024-03-18,2,261.63,90,0,0
2024-03-18,2,281.56,126,0,0
2024-03-18,3,131.8,7,0,0
2024-03-18,3,133.83,13,0,0
2024-03-18,3,134.17,14,0,0
2024-03-18,3,134.84,16,0,0
2024-03-18,3,136.2,20,0,0
2024-03-18,3,136.2,20,0,0
2024-03-18,3,139.58,30,0,0
2024-03-18,3,140.26,32,0,0
2024-03-18,3,141.95,37,0,0
2024-03-18,3,144.32,44,0,0
2024-03-18,3,144.32,44,0,0
2024-03-18,3,144.66,45,0,0
2024-03-18,3,147.03,52,0,0
2024-03-18,3,147.03,52,0,0
2024-03-18,3,147.7,54,0,0
2024-03-18,3,158.19,85,0,0
2024-03-18,3,186.95,170,0,0
2024-03-19,1,335.49,7,0,0
2024-03-19,1,345.82,19,0,0
2024-03-19,1,367.36,44,0,0
2024-03-19,1,370.8,48,0,0
2024-03-19,1,373.39,51,0,0
2024-03-19,1,378.55,57,0,0
2024-03-19,1,378.55,57,0,0
2024-03-19,1,390.61,71,0,0
2024-03-19,1,406.12,89,0,0
2024-03-19,2,214.01,4,0,0
2024-03-19,2,217.89,11,0,0
2024-03-19,2,218.44,12,0,0
2024-03-19,2,218.99,13,0,0
2024-03-19,2,226.19,26,0,0
2024-03-19,2,227.3,28,0,0
2024-03-19,2,230.62,34,0,0
2024-03-19,2,233.39,39,0,0
2024-03-19,2,233.94,40,0,0
2024-03-19,2,235.05,42,0,0
2024-03-19,2,241.14,53,0,0
2024-03-19,2,241.69,54,0,0
2024-03-19,2,243.91,58,0,0
2024-03-19,2,253.88,76,0,0
2024-03-19,2,256.09,80,0,0
2024-03-19,2,275.47,115,0,0
2024-03-19,3,132.81,10,0,0
2024-03-19,3,132.81,10,0,0
2024-03-19,3,135.86,19,0,0
2024-03-19,3,137.21,23,0,0
2024-03-19,3,137.55,24,0,0
2024-03-19,3,137.55,24,0,0
2024-03-19,3,137.55,24,0,0
2024-03-19,3,137.89,25,0,0
2024-03-19,3,138.57,27,0,0
2024-03-19,3,138.9,28,0,0
2024-03-19,3,138.9,28,0,0
2024-03-19,3,141.27,35,0,0
2024-03-19,3,143.3,41,0,0
2024-03-19,3,145.0,46,0,0
2024-03-19,3,152.1,67,0,0
2024-03-19,3,152.44,68,0,0
2024-03-19,3,153.79,72,0,0
2024-03-19,3,153.79,72,0,0
2024-03-19,3,160.22,91,0,0
2024-03-19,3,167.33,112,0,0
2024-03-20,1,332.9,4,0,0
2024-03-20,1,344.96,18,0,0
2024-03-20,1,366.5,43,0,0
2024-03-20,1,366.5,43,0,0
2024-03-20,1,376.83,55,0,0
2024-03-20,1,385.44,65,0,0
2024-03-20,1,410.42,94,0,0
2024-03-20,1,422.48,108,0,0
2024-03-20,2,218.44,12,0,0
2024-03-20,2,223.42,21,0,0
2024-03-20,2,224.53,23,0,0
2024-03-20,2,225.64,25,0,0
2024-03-20,2,226.19,26,0,0
2024-03-20,2,231.17,35,0,0
2024-03-20,2,238.93,49,0,0
2024-03-20,2,239.48,50,0,0
2024-03-20,2,240.03,51,0,0
2024-03-20,2,241.69,54,0,0
2024-03-20,2,245.57,61,0,0
2024-03-20,2,246.68,63,0,0
2024-03-20,2,253.32,75,0,0
2024-03-20,2,254.98,78,0,0
2024-03-20,3,130.78,4,0,0
2024-03-20,3,132.81,10,0,0
2024-03-20,3,133.83,13,0,0
2024-03-20,3,134.17,14,0,0
2024-03-20,3,134.17,14,0,0
2024-03-20,3,136.2,20,0,0
2024-03-20,3,138.57,27,0,0
2024-03-20,3,139.24,29,0,0
2024-03-20,3,139.24,29,0,0
2024-03-20,3,140.93,34,0,0
2024-03-20,3,140.93,34,0,0
2024-03-20,3,141.61,36,0,0
2024-03-20,3,142.97,40,0,0
2024-03-20,3,147.7,54,0,0
2024-03-20,3,148.04,55,0,0
2024-03-20,3,155.49,77,0,0
2024-03-20,3,156.84,81,0,0
2024-03-20,3,157.85,84,0,0
2024-03-20,3,158.53,86,0,0
2024-03-20,3,158.87,87,0,0
2024-03-21,1,335.49,7,0,0
2024-03-21,1,341.52,14,0,0
2024-03-21,1,347.55,21,0,0
2024-03-21,1,350.99,25,0,0
2024-03-21,1,355.3,30,0,0
2024-03-21,1,355.3,30,0,0
2024-03-21,1,363.05,39,0,0
2024-03-21,1,402.67,85,0,0
2024-03-21,2,215.12,6,0,0
2024-03-21,2,216.78,9,0,0
2024-03-21,2,220.1,15,0,0
2024-03-21,2,220.65,16,0,0
2024-03-21,2,222.31,19,0,0
2024-03-21,2,225.64,25,0,0
2024-03-21,2,233.94,40,0,0
2024-03-21,2,235.6,43,0,0
2024-03-21,2,245.57,61,0,0
2024-03-21,2,246.12,62,0,0
2024-03-21,2,250.55,70,0,0
2024-03-21,2,257.75,83,0,0
2024-03-21,2,260.52,88,0,0
2024-03-21,2,268.27,102,0,0
2024-03-21,3,130.78,4,0,0
2024-03-21,3,132.81,10,0,0
2024-03-21,3,133.83,13,0,0
2024-03-21,3,134.17,14,0,0
2024-03-21,3,134.17,14,0,0
2024-03-21,3,135.18,17,0,0
2024-03-21,3,135.52,18,0,0
2024-03-21,3,136.87,22,0,0
2024-03-21,3,139.92,31,0,0
2024-03-21,3,141.27,35,0,0
2024-03-21,3,143.64,42,0,0
2024-03-21,3,143.64,42,0,0
2024-03-21,3,146.69,51,0,0
2024-03-21,3,147.03,52,0,0
2024-03-21,3,149.06,58,0,0
2024-03-21,3,149.06,58,0,0
2024-03-21,3,150.41,62,0,0
2024-03-21,3,151.76,66,0,0
2024-03-21,3,152.1,67,0,0
2024-03-21,3,154.81,75,0,0
2024-03-22,1,334.63,6,0,0
2024-03-22,1,350.99,25,0,0
2024-03-22,1,353.58,28,0,0
2024-03-22,1,359.6,35,0,0
2024-03-22,1,379.41,58,0,0
2024-03-22,1,383.72,63,0,0
2024-03-22,1,437.12,125,0,0
2024-03-22,2,220.1,15,0,0
2024-03-22,2,221.21,17,0,0
2024-03-22,2,222.87,20,0,0
2024-03-22,2,223.42,21,0,0
2024-03-22,2,223.42,21,0,0
2024-03-22,2,234.5,41,0,0
2024-03-22,2,234.5,41,0,0
2024-03-22,2,241.69,54,0,0
2024-03-22,2,251.66,72,0,0
2024-03-22,2,262.18,91,0,0
2024-03-22,2,265.5,97,0,0
2024-03-22,2,268.27,102,0,0
2024-03-22,3,131.12,5,0,0
2024-03-22,3,135.18,17,0,0
2024-03-22,3,137.55,24,0,0
2024-03-22,3,137.55,24,0,0
2024-03-22,3,138.9,28,0,0
2024-03-22,3,139.58,30,0,0
2024-03-22,3,139.58,30,0,0
2024-03-22,3,140.6,33,0,0
2024-03-22,3,140.6,33,0,0
2024-03-22,3,142.97,40,0,0
2024-03-22,3,145.0,46,0,0
2024-03-22,3,146.01,49,0,0
2024-03-22,3,147.7,54,0,0
2024-03-22,3,152.1,67,0,0
2024-03-22,3,153.12,70,0,0
2024-03-22,3,157.52,83,0,0
2024-03-22,3,162.93,99,0,0
2024-03-22,3,172.07,126,0,0
2024-03-22,3,189.32,177,0,0
2024-03-23,1,387.42,12,0,1
2024-03-23,1,389.39,14,0,1
2024-03-23,1,399.21,24,0,1
2024-03-23,1,415.9,41,0,1
2024-03-23,1,423.76,49,0,1
2024-03-23,1,438.49,64,0,1
2024-03-23,1,438.49,64,0,1
2024-03-23,1,446.35,72,0,1
2024-03-23,1,458.13,84,0,1
2024-03-23,1,471.88,98,0,1
2024-03-23,2,242.75,2,0,1
2024-03-23,2,244.64,5,0,1
2024-03-23,2,248.43,11,0,1
2024-03-23,2,250.32,14,0,1
2024-03-23,2,253.48,19,0,1
2024-03-23,2,256.63,24,0,1
2024-03-23,2,257.9,26,0,1
2024-03-23,2,260.42,30,0,1
2024-03-23,2,261.05,31,0,1
2024-03-23,2,261.05,31,0,1
2024-03-23,2,262.32,33,0,1
2024-03-23,2,273.68,51,0,1
2024-03-23,2,278.73,59,0,1
2024-03-23,2,281.89,64,0,1
2024-03-23,2,285.68,70,0,1
2024-03-23,2,337.44,152,0,1
2024-03-23,3,149.5,5,0,1
2024-03-23,3,152.59,13,0,1
2024-03-23,3,154.52,18,0,1
2024-03-23,3,155.67,21,0,1
2024-03-23,3,156.06,22,0,1
2024-03-23,3,156.83,24,0,1
2024-03-23,3,157.22,25,0,1
2024-03-23,3,158.76,29,0,1
2024-03-23,3,159.15,30,0,1
2024-03-23,3,161.46,36,0,1
2024-03-23,3,163.01,40,0,1
2024-03-23,3,166.09,48,0,1
2024-03-23,3,169.56,57,0,1
2024-03-23,3,171.49,62,0,1
2024-03-23,3,173.04,66,0,1
2024-03-23,3,176.89,76,0,1
2024-03-23,3,179.21,82,0,1
2024-03-23,3,181.91,89,0,1
2024-03-23,3,193.87,120,0,1
2024-03-23,3,194.26,121,0,1
2024-03-24,1,380.55,5,0,1
2024-03-24,1,381.53,6,0,1
2024-03-24,1,394.3,19,0,1
2024-03-24,1,399.21,24,0,1
2024-03-24,1,405.1,30,0,1
2024-03-24,1,410.01,35,0,1
2024-03-24,1,410.99,36,0,1
2024-03-24,1,410.99,36,0,1
2024-03-24,1,456.17,82,0,1
2024-03-24,1,469.92,96,0,1
2024-03-24,1,499.38,126,0,1
2024-03-24,2,249.06,12,0,1
2024-03-24,2,249.69,13,0,1
2024-03-24,2,252.22,17,0,1
2024-03-24,2,253.48,19,0,1
2024-03-24,2,253.48,19,0,1
2024-03-24,2,254.74,21,0,1
2024-03-24,2,256.0,23,0,1
2024-03-24,2,256.63,24,0,1
2024-03-24,2,257.9,26,0,1
2024-03-24,2,261.69,32,0,1
2024-03-24,2,263.58,35,0,1
2024-03-24,2,264.84,37,0,1
2024-03-24,2,269.89,45,0,1
2024-03-24,2,271.16,47,0,1
2024-03-24,2,277.47,57,0,1
2024-03-24,2,285.68,70,0,1
2024-03-24,2,299.56,92,0,1
2024-03-24,2,308.4,106,0,1
2024-03-24,3,149.89,6,0,1
2024-03-24,3,152.2,12,0,1
2024-03-24,3,153.75,16,0,1
2024-03-24,3,154.9,19,0,1
2024-03-24,3,155.67,21,0,1
2024-03-24,3,156.06,22,0,1
2024-03-24,3,157.22,25,0,1
2024-03-24,3,157.6,26,0,1
2024-03-24,3,159.15,30,0,1
2024-03-24,3,159.15,30,0,1
2024-03-24,3,159.92,32,0,1
2024-03-24,3,164.93,45,0,1
2024-03-24,3,168.79,55,0,1
2024-03-24,3,169.56,57,0,1
2024-03-24,3,171.11,61,0,1
2024-03-24,3,173.42,67,0,1
2024-03-24,3,174.97,71,0,1
2024-03-24,3,177.67,78,0,1
2024-03-24,3,178.05,79,0,1
2024-03-24,3,181.14,87,0,1
2024-03-25,1,344.1,17,0,0
2024-03-25,1,353.58,28,0,0
2024-03-25,1,361.33,37,0,0
2024-03-25,1,370.8,48,0,0
2024-03-25,1,378.55,57,0,0
2024-03-25,1,382.86,62,0,0
2024-03-25,1,400.09,82,0,0
2024-03-25,2,220.1,15,0,0
2024-03-25,2,220.65,16,0,0
2024-03-25,2,223.98,22,0,0
2024-03-25,2,228.41,30,0,0
2024-03-25,2,230.62,34,0,0
2024-03-25,2,236.71,45,0,0
2024-03-25,2,241.14,53,0,0
2024-03-25,2,241.69,54,0,0
2024-03-25,2,243.36,57,0,0
2024-03-25,2,245.57,61,0,0
2024-03-25,2,246.68,63,0,0
2024-03-25,3,135.18,17,0,0
2024-03-25,3,135.86,19,0,0
2024-03-25,3,135.86,19,0,0
2024-03-25,3,135.86,19,0,0
2024-03-25,3,136.54,21,0,0
2024-03-25,3,136.87,22,0,0
2024-03-25,3,136.87,22,0,0
2024-03-25,3,138.57,27,0,0
2024-03-25,3,139.92,31,0,0
2024-03-25,3,140.6,33,0,0
2024-03-25,3,141.95,37,0,0
2024-03-25,3,141.95,37,0,0
2024-03-25,3,145.67,48,0,0
2024-03-25,3,147.7,54,0,0
2024-03-25,3,151.76,66,0,0
2024-03-25,3,152.44,68,0,0
2024-03-25,3,157.85,84,0,0
2024-03-26,1,329.46,0,0,0
2024-03-26,1,344.1,17,0,0
2024-03-26,1,345.82,19,0,0
2024-03-26,1,346.68,20,0,0
2024-03-26,1,373.39,51,0,0
2024-03-26,1,390.61,71,0,0
2024-03-26,1,391.47,72,0,0
2024-03-26,2,214.56,5,0,0
2024-03-26,2,216.78,9,0,0
2024-03-26,2,221.76,18,0,0
2024-03-26,2,222.87,20,0,0
2024-03-26,2,226.74,27,0,0
2024-03-26,2,227.85,29,0,0
2024-03-26,2,243.91,58,0,0
2024-03-26,2,244.46,59,0,0
2024-03-26,2,247.79,65,0,0
2024-03-26,2,253.88,76,0,0
2024-03-26,2,257.2,82,0,0
2024-03-26,2,302.05,163,0,0
2024-03-26,3,133.15,11,0,0
2024-03-26,3,134.17,14,0,0
2024-03-26,3,134.84,16,0,0
2024-03-26,3,135.52,18,0,0
2024-03-26,3,136.87,22,0,0
2024-03-26,3,137.89,25,0,0
2024-03-26,3,138.57,27,0,0
2024-03-26,3,138.57,27,0,0
2024-03-26,3,138.9,28,0,0
2024-03-26,3,140.93,34,0,0
2024-03-26,3,141.61,36,0,0
